"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"1301","FC",2022-04-07,84.4,-1.81,5.48,"Darvish, Yu",672695,506433,"","called_strike",NA,NA,NA,NA,9,"Geraldo Perdomo grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","ARI","SD","S",NA,"",1,0,2022,0.46,-0.43,0.68,1.92,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,4.91754598968707,-122.892914765281,-1.0591471674672,3.599226284371,25.2958093219137,-36.4870304015642,3.3,1.59,NA,NA,NA,85,2694,6.7,663418,506433,543592,543333,630105,592518,673490,595777,663757,571976,53.79,NA,NA,NA,NA,NA,NA,NA,41,2,"Cutter",0,2,0,2,2,0,0,2,"Infield shift","Standard",76,0,-0.024
"1302","FF",2022-04-07,95.1,-2.02,5.4,"Darvish, Yu",672695,506433,"","ball",NA,NA,NA,NA,13,"Geraldo Perdomo grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","ARI","SD","B",NA,"",0,0,2022,-0.37,1.49,-0.44,0.9,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,5.025027635994,-138.067624844544,-9.48073162620854,-5.91076094220082,33.8532948782823,-11.1531482901965,3.3,1.59,NA,NA,NA,95.5,2367,6.9,663418,506433,543592,543333,630105,592518,673490,595777,663757,571976,53.65,NA,NA,NA,NA,NA,NA,NA,41,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",216,0,0.016
"1303","SI",2022-06-03,89.9,-2.58,5.54,"Dunning, Dane",641487,641540,"field_out","hit_into_play",NA,NA,NA,NA,13,"J.P. Crawford grounds out, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","SEA","X",1,"ground_ball",0,0,2022,-1.36,0.43,-1.17,2.23,NA,NA,NA,0,2,"Top",126.11,185.11,NA,NA,641680,NA,NA,6.39389703845641,-130.711918034732,-3.12736983567778,-16.905722302286,27.7444111696138,-26.8387613902575,3.4,1.55,6,80,-18,90.1,1806,6.5,661913,641540,641680,663993,543760,669701,608369,642201,666969,594777,54.01,0.063,0.06,0,1,0,0,2,8,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",237,0.023,-0.222
"1304","CH",2022-05-24,83.1,-2.61,5.5,"Dunning, Dane",642180,641540,"single","hit_into_play",NA,NA,NA,NA,8,"Tyler Wade singles on a soft bunt ground ball to pitcher Dane Dunning.   Brandon Marsh scores.    Max Stassi to 3rd.","R","L","R","LAA","TEX","X",1,"ground_ball",0,0,2022,-1.43,0.16,0.21,1.52,669016,545358,NA,1,4,"Bot",132.39,194.45,NA,NA,641680,NA,NA,9.30599763196074,-120.642227401993,-2.92620814413912,-15.8351116237351,24.5701255524401,-30.2460935862777,3.26,1.47,19,21.4,14,83.2,1783,6.6,663381,641540,641680,663993,543760,628451,608369,543543,666969,594777,53.88,0.249,0.224,0.9,1,1,0,1,29,1,"Changeup",2,0,2,0,0,3,3,0,"Strategic","Standard",255,0.047,0.022
"1305","SL",2022-05-18,76.9,-2.54,5.49,"Dunning, Dane",642180,641540,"field_out","hit_into_play",NA,NA,NA,NA,9,"Tyler Wade bunt grounds out, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","LAA","X",1,"ground_ball",1,2,2022,0.95,-0.08,0.66,1.52,NA,NA,NA,1,5,"Top",123.06,187.49,NA,NA,641680,NA,NA,5.04230077496773,-111.823092133153,-1.20460245440944,6.92990562288929,21.7084427140167,-32.8433086588486,3.26,1.47,2,35.5,-37,76.3,2166,6.1,661125,641540,641680,663993,543760,628451,608369,642201,666969,594777,54.41,0.28,0.264,0,1,0,0,1,34,4,"Slider",1,2,2,1,2,1,2,1,"Infield shift","Standard",42,0.017,0.066
"1306","FC",2022-05-18,85.6,-2.66,5.31,"Dunning, Dane",642180,641540,"","swinging_strike",NA,NA,NA,NA,3,"Tyler Wade bunt grounds out, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","LAA","S",NA,"",1,1,2022,0.21,0.73,0.44,3.15,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,641680,NA,NA,6.95083053554417,-124.522520757859,-0.296797033371061,0.82236082478333,24.8034735342182,-24.6897934785403,3.26,1.47,NA,NA,NA,86.3,2046,6.7,661125,641540,641680,663993,543760,628451,608369,642201,666969,594777,53.78,NA,NA,NA,NA,NA,NA,NA,34,3,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",204,0,-0.036
"1307","CH",2022-05-18,83.4,-2.66,5.38,"Dunning, Dane",642180,641540,"","called_strike",NA,NA,NA,NA,9,"Tyler Wade bunt grounds out, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","LAA","S",NA,"",1,0,2022,-1.52,0.22,0.57,2.02,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,641680,NA,NA,10.4340181692213,-121.037114732824,-1.65223043055858,-17.0216794298529,25.1395539686095,-29.8759378760542,3.23,1.49,NA,NA,NA,83.3,1983,6.5,661125,641540,641680,663993,543760,628451,608369,642201,666969,594777,53.97,NA,NA,NA,NA,NA,NA,NA,34,2,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",250,0,-0.033
"1308","CH",2022-05-18,84.3,-2.77,5.37,"Dunning, Dane",642180,641540,"","ball",NA,NA,NA,NA,14,"Tyler Wade bunt grounds out, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","LAA","B",NA,"",0,0,2022,-1.61,0.4,1.31,0.93,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,641680,NA,NA,12.7251321716847,-122.038537217719,-4.71457675558633,-18.5701779498098,22.9188735479558,-27.4207950566394,3.34,1.61,NA,NA,NA,84.6,1884,6.7,661125,641540,641680,663993,543760,628451,608369,642201,666969,594777,53.81,NA,NA,NA,NA,NA,NA,NA,34,1,"Changeup",1,2,2,1,2,1,2,1,"Standard","Standard",250,0,0.023
"1309","SI",2022-05-13,89.9,-2.64,5.36,"Dunning, Dane",593428,641540,"field_out","hit_into_play",NA,NA,NA,NA,11,"Xander Bogaerts grounds out softly, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","R","R","TEX","BOS","X",1,"ground_ball",0,1,2022,-1.45,0.56,-1.01,3.13,NA,NA,NA,0,4,"Top",134.7,187.64,NA,NA,641680,NA,NA,7.17549826391083,-130.698229175808,-0.656249578577485,-18.1411495106949,30.6040753367376,-25.9313280538521,3.55,1.62,1,51.5,-66,90.1,2056,6.7,661882,641540,641680,663993,543760,628451,608369,543543,666969,594777,53.76,0.2,0.18,0,1,0,0,1,23,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",226,0.023,-0.188
"1310","SL",2022-05-13,79.3,-2.82,5.3,"Dunning, Dane",593428,641540,"","called_strike",NA,NA,NA,NA,6,"Xander Bogaerts grounds out softly, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","R","R","TEX","BOS","S",NA,"",0,0,2022,1.1,-0.03,0.69,2.28,NA,NA,NA,0,4,"Top",NA,NA,NA,NA,641680,NA,NA,5.63989511510413,-115.222457373501,0.359465461412601,8.479123559956,24.5882844932354,-32.7782051023487,3.46,1.62,NA,NA,NA,79.2,2173,6.6,661882,641540,641680,663993,543760,628451,608369,543543,666969,594777,53.88,NA,NA,NA,NA,NA,NA,NA,23,1,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",45,0,-0.034
"1311","SI",2022-05-13,90.8,-2.72,5.38,"Dunning, Dane",646240,641540,"field_out","hit_into_play",NA,NA,NA,NA,13,"Rafael Devers grounds out sharply, pitcher Dane Dunning to first baseman Nathaniel Lowe.   Enrique Hernandez to 2nd.","R","L","R","TEX","BOS","X",1,"ground_ball",0,0,2022,-1.56,0.21,-0.83,1.66,NA,NA,571771,0,1,"Top",128.53,181.96,NA,NA,641680,NA,NA,8.09179680982289,-131.875181168891,-3.78866606816272,-19.8997953618174,30.3720148464376,-29.1052932367947,3.42,1.61,11,107.6,-8,90.9,2059,6.6,661882,641540,641680,663993,543760,628451,608369,543543,666969,594777,53.85,0.386,0.362,0,1,0,0,2,2,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",235,0.017,-0.508
"1312","CH",2022-05-08,83.6,-2.7,5.28,"Dunning, Dane",608336,641540,"field_out","hit_into_play",NA,NA,NA,NA,13,"Joey Gallo grounds out, first baseman Andy Ibanez to pitcher Dane Dunning.","R","L","R","NYY","TEX","X",3,"ground_ball",2,1,2022,-1.78,0.38,-0.9,2.26,NA,519203,NA,2,6,"Bot",156.42,162.12,NA,NA,641598,NA,NA,7.72030368277672,-121.342116580416,-1.07424383595392,-19.1865673035888,29.9786351558806,-28.4988036240667,3.53,1.66,54,86.9,2,83,1801,6.7,661302,641540,641598,628451,543760,543543,608369,676646,666969,594777,53.84,0.417,0.38,0,1,0,0,2,47,4,"Changeup",1,0,1,0,0,1,1,0,"Infield shift","Standard",253,-0.033,-0.333
"1313","SL",2022-05-08,78.4,-2.59,5.29,"Dunning, Dane",608336,641540,"","blocked_ball",NA,NA,NA,NA,14,"Joey Gallo grounds out, first baseman Andy Ibanez to pitcher Dane Dunning.","R","L","R","NYY","TEX","B",NA,"",1,1,2022,0.73,0.09,0.81,0.39,NA,519203,NA,2,6,"Bot",NA,NA,NA,NA,641598,NA,NA,6.01074996319843,-113.931423570056,-3.80775138223618,5.0359238441682,23.3258287489202,-30.8682770842451,3.72,1.71,NA,NA,NA,78.2,2052,6.5,661302,641540,641598,628451,543760,543543,608369,676646,666969,594777,54,NA,NA,NA,NA,NA,NA,NA,47,3,"Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard",39,0,0.025
"1314","FC",2022-05-08,85.1,-2.61,5.19,"Dunning, Dane",608336,641540,"","ball",NA,NA,NA,NA,14,"Joey Gallo grounds out, first baseman Andy Ibanez to pitcher Dane Dunning.","R","L","R","NYY","TEX","B",NA,"",0,1,2022,0.16,0.48,1.88,1.88,NA,519203,NA,2,6,"Bot",NA,NA,NA,NA,641598,NA,NA,10.2688154983674,-123.516517530965,-2.36121621986304,-0.555364076174052,25.8219813500378,-27.0184813184938,3.67,1.66,NA,NA,NA,85.2,2086,6.6,661302,641540,641598,628451,543760,543543,608369,676646,666969,594777,53.89,NA,NA,NA,NA,NA,NA,NA,47,2,"Cutter",1,0,1,0,0,1,1,0,"Infield shift","Standard",196,0,0.036
"1315","CH",2022-05-08,84.4,-2.7,5.29,"Dunning, Dane",608336,641540,"","foul",NA,NA,NA,NA,4,"Joey Gallo grounds out, first baseman Andy Ibanez to pitcher Dane Dunning.","R","L","R","NYY","TEX","S",NA,"",0,0,2022,-1.7,0.17,-0.4,2.49,NA,519203,NA,2,6,"Bot",NA,NA,NA,NA,641598,NA,NA,8.7623077181137,-122.522697281029,-0.413774832495218,-18.8893651239125,26.0060657254982,-30.639820681701,3.53,1.66,173,85,69,84.2,2022,6.5,661302,641540,641598,628451,543760,543543,608369,676646,666969,594777,54.05,NA,NA,NA,NA,NA,NA,NA,47,1,"Changeup",1,0,1,0,0,1,1,0,"Infield shift","Standard",258,0,-0.04
"1316","FC",2022-04-25,85.6,-2.89,5.46,"Dunning, Dane",670541,641540,"field_out","hit_into_play",NA,NA,NA,NA,14,"Yordan Alvarez grounds out softly, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","HOU","X",1,"ground_ball",0,1,2022,0.5,0.65,0.9,1.86,NA,NA,488726,2,3,"Top",127.11,194.12,NA,NA,641598,NA,NA,7.96575523447918,-124.294247330463,-3.44806676844892,3.39885675723781,27.37980001938,-24.9323182490112,3.5,1.71,1,55.9,-76,85.6,2037,6.6,661979,641540,641598,663993,543760,518586,608369,669256,642201,666969,53.86,0.186,0.17,0,1,0,0,1,21,2,"Cutter",1,1,1,1,1,1,1,1,"Infield shift","Standard",221,0.026,-0.184
"1317","FC",2022-04-25,84,-2.77,5.32,"Dunning, Dane",670541,641540,"","foul",NA,NA,NA,NA,14,"Yordan Alvarez grounds out softly, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TEX","HOU","S",NA,"",0,0,2022,0.32,0.74,0.92,2.53,NA,NA,488726,2,3,"Top",NA,NA,NA,NA,641598,NA,NA,7.9881697942548,-122.16716032801,-1.5399030476903,1.61813992025296,23.8253302292417,-24.7007881250052,3.5,1.71,NA,NA,NA,84.7,2100,6.7,661979,641540,641598,663993,543760,518586,608369,669256,642201,666969,53.78,NA,NA,NA,NA,NA,NA,NA,21,1,"Cutter",1,1,1,1,1,1,1,1,"Infield shift","Standard",214,0,-0.039
"1318","SI",2022-04-09,89.1,-2.82,5.5,"Dunning, Dane",606132,641540,"field_out","hit_into_play",NA,NA,NA,NA,7,"Raimel Tapia grounds out, pitcher Dane Dunning to first baseman Nathaniel Lowe.","R","L","R","TOR","TEX","X",1,"ground_ball",0,0,2022,-1.29,0.56,-0.49,1.75,NA,NA,NA,0,4,"Bot",127.85,168.29,NA,NA,641680,NA,NA,8.46940492311542,-129.418220423865,-4.38161661709407,-16.2154893535528,26.4907802655601,-25.1508960886433,3.49,1.6,6,83.4,-15,89.6,1977,6.6,661803,641540,641680,663993,543760,628451,608369,543543,666969,594777,53.86,0.117,0.135,0,1,0,0,2,36,1,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",231,-0.03,-0.222
"1319","SL",2022-06-01,84.1,-1.28,6.42,"Keller, Brad",680911,641745,"field_out","hit_into_play",NA,NA,NA,NA,1,"Owen Miller grounds out, pitcher Brad Keller to first baseman Carlos Santana.","R","R","R","CLE","KC","X",1,"ground_ball",3,2,2022,0.65,-0.62,-0.83,2.97,NA,NA,NA,0,6,"Bot",127.58,175.23,NA,NA,669004,NA,NA,-0.224530116214768,-122.685156745876,-0.491470456847766,6.63999502640828,21.4002821825528,-38.5611071178836,3.14,1.36,15,74.9,-10,84,2556,5.8,663031,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.68,0.08,0.082,0,1,0,0,2,48,6,"Slider",3,0,3,0,0,3,3,0,"Standard","Standard",81,-0.007,-0.308
"1320","FF",2022-06-01,93.4,-1.46,6.31,"Keller, Brad",680911,641745,"","ball",NA,NA,NA,NA,11,"Owen Miller grounds out, pitcher Brad Keller to first baseman Carlos Santana.","R","R","R","CLE","KC","B",NA,"",2,2,2022,0.27,1.2,-1.04,2.96,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,669004,NA,NA,0.490735983847895,-135.999336659968,-5.51479773790972,3.2137854841439,27.7135595673124,-16.3283497292602,3.08,1.37,NA,NA,NA,93.2,2395,6,663031,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.53,NA,NA,NA,NA,NA,NA,NA,48,5,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",192,0,0.109
"1321","FF",2022-06-01,91.2,-1.54,6.36,"Keller, Brad",680911,641745,"","foul",NA,NA,NA,NA,1,"Owen Miller grounds out, pitcher Brad Keller to first baseman Carlos Santana.","R","R","R","CLE","KC","S",NA,"",2,1,2022,0.47,0.92,-0.79,3.22,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,669004,NA,NA,0.886818501331127,-133.041093736647,-4.07263630530315,5.44539391166749,23.9359243824021,-20.6040063576527,3.14,1.36,196,65.5,42,91.4,2278,5.9,663031,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.58,NA,NA,NA,NA,NA,NA,NA,48,4,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",186,0,-0.065
"1322","FF",2022-06-01,92.3,-1.53,6.39,"Keller, Brad",680911,641745,"","ball",NA,NA,NA,NA,11,"Owen Miller grounds out, pitcher Brad Keller to first baseman Carlos Santana.","R","R","R","CLE","KC","B",NA,"",1,1,2022,0.18,1.22,-0.59,4.28,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,669004,NA,NA,1.98927100377208,-134.481615908899,-2.26742260108968,1.81768527796498,26.0310606829192,-16.965698789499,3.08,1.37,NA,NA,NA,92.2,2309,5.9,663031,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.57,NA,NA,NA,NA,NA,NA,NA,48,3,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",190,0,0.051
"1323","SL",2022-06-01,86.4,-1.48,6.4,"Keller, Brad",680911,641745,"","ball",NA,NA,NA,NA,14,"Owen Miller grounds out, pitcher Brad Keller to first baseman Carlos Santana.","R","R","R","CLE","KC","B",NA,"",0,1,2022,0.26,0,1.13,1.22,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,669004,NA,NA,5.64703121005287,-125.737692819579,-6.09305606444137,1.65272441112484,24.3391896043615,-31.2157376309277,3.11,1.37,NA,NA,NA,86,2612,5.9,663031,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.6,NA,NA,NA,NA,NA,NA,NA,48,2,"Slider",3,0,3,0,0,3,3,0,"Standard","Standard",81,0,0.025
"1324","SL",2022-06-01,85.2,-1.52,6.44,"Keller, Brad",680911,641745,"","called_strike",NA,NA,NA,NA,2,"Owen Miller grounds out, pitcher Brad Keller to first baseman Carlos Santana.","R","R","R","CLE","KC","S",NA,"",0,0,2022,0.39,-0.09,0.2,2.68,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,669004,NA,NA,3.22446011568989,-124.199421544748,-2.4314471106736,3.56163647847204,21.6562163125605,-32.8784137145202,3,1.35,NA,NA,NA,85,2472,5.8,663031,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.7,NA,NA,NA,NA,NA,NA,NA,48,1,"Slider",3,0,3,0,0,3,3,0,"Standard","Standard",93,0,-0.034
"1325","SI",2022-05-27,90.3,-1.71,6.29,"Keller, Brad",624503,641745,"field_out","hit_into_play",NA,NA,NA,NA,8,"Nick Gordon grounds out, first baseman Carlos Santana to pitcher Brad Keller.","R","L","R","MIN","KC","X",3,"ground_ball",0,0,2022,-1,0.3,-0.2,1.94,NA,NA,NA,0,3,"Bot",152.77,160.72,NA,NA,669004,NA,NA,5.81699256098584,-131.326844766964,-5.49646889402151,-12.7617785677581,26.7525728336042,-27.7818805952637,3.53,1.69,3,88,-31,89.6,2155,5.8,661777,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.7,0.057,0.051,0,1,0,0,2,32,1,"Sinker",4,3,4,3,3,4,4,3,"Standard","Standard",204,-0.02,-0.222
"1326","FF",2022-05-27,94.7,-1.38,6.21,"Keller, Brad",570482,641745,"field_out","hit_into_play",NA,NA,NA,NA,12,"Gio Urshela grounds out, first baseman Carlos Santana to pitcher Brad Keller.","R","R","R","MIN","KC","X",3,"ground_ball",0,2,2022,0.44,0.73,0.96,3.07,596146,596142,663616,2,2,"Bot",148.54,159.03,NA,NA,669004,NA,NA,5.12876869384612,-137.978485899668,-4.22962108632132,4.6217884896672,26.9496877446458,-22.1103412710622,3.45,1.62,19,86.8,-7,94.9,2247,6.1,661777,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.43,0.151,0.136,0,1,0,0,2,23,3,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",176,-0.026,-0.454
"1327","FF",2022-05-27,95.4,-1.48,6.15,"Keller, Brad",570482,641745,"","called_strike",NA,NA,NA,NA,6,"Gio Urshela grounds out, first baseman Carlos Santana to pitcher Brad Keller.","R","R","R","MIN","KC","S",NA,"",0,1,2022,0.55,0.8,0.77,2.41,596146,596142,663616,2,2,"Bot",NA,NA,NA,NA,669004,NA,NA,4.66336693598161,-138.888862767339,-6.04734144898889,6.29078459235001,27.1532940730242,-20.7703753742347,3.43,1.62,NA,NA,NA,95.5,2333,6,661777,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.47,NA,NA,NA,NA,NA,NA,NA,23,2,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",189,0,-0.168
"1328","SL",2022-05-27,86.7,-1.43,6.26,"Keller, Brad",570482,641745,"","called_strike",NA,NA,NA,NA,8,"Gio Urshela grounds out, first baseman Carlos Santana to pitcher Brad Keller.","R","R","R","MIN","KC","S",NA,"",0,0,2022,0.48,-0.21,0.19,2.07,596146,596142,663616,2,2,"Bot",NA,NA,NA,NA,669004,NA,NA,2.87989607609617,-126.386322276107,-3.46457492455761,4.64322040959672,22.6315814499705,-34.0427517073303,3.4,1.62,NA,NA,NA,86.4,2508,5.7,661777,641745,669004,467793,670032,656896,677951,643217,593160,641531,54.8,NA,NA,NA,NA,NA,NA,NA,23,1,"Slider",4,0,4,0,0,4,4,0,"Standard","Standard",94,0,-0.131
"1329","CH",2022-05-21,89.9,-1.31,6.27,"Keller, Brad",593871,641745,"field_out","hit_into_play",NA,NA,NA,NA,13,"Jorge Polanco grounds out softly, first baseman Hunter Dozier to pitcher Brad Keller.   Luis Arraez to 2nd.","R","L","R","KC","MIN","X",3,"ground_ball",2,2,2022,-1.3,0.73,-0.8,1.12,NA,NA,650333,1,6,"Top",142.81,174.77,NA,NA,669004,NA,NA,3.98920562456183,-130.51665047073,-8.19746074999013,-15.6127013877213,31.2633400095053,-22.1503129408671,3.38,1.64,1,57.6,-47,88.9,1559,6.1,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.41,0.106,0.095,0,1,0,0,1,41,5,"Changeup",1,2,2,1,2,1,2,1,"Infield shift","Standard",207,0.017,-0.345
"1330","FF",2022-05-21,94.3,-1.56,6.18,"Keller, Brad",593871,641745,"","ball",NA,NA,NA,NA,13,"Jorge Polanco grounds out softly, first baseman Hunter Dozier to pitcher Brad Keller.   Luis Arraez to 2nd.","R","L","R","KC","MIN","B",NA,"",1,2,2022,0.17,1.17,-0.31,1.28,NA,NA,650333,1,6,"Top",NA,NA,NA,NA,669004,NA,NA,2.86407249505509,-137.153114925957,-9.6649349041008,1.6143564872964,26.7170277792977,-15.5363707359526,3.28,1.71,NA,NA,NA,94.6,2419,6.2,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.3,NA,NA,NA,NA,NA,NA,NA,41,4,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Standard",187,0,0.062
"1331","CH",2022-05-21,88.5,-1.59,6.29,"Keller, Brad",593871,641745,"","called_strike",NA,NA,NA,NA,7,"Jorge Polanco grounds out softly, first baseman Hunter Dozier to pitcher Brad Keller.   Luis Arraez to 2nd.","R","L","R","KC","MIN","S",NA,"",1,1,2022,-0.81,0.57,-0.68,1.88,NA,NA,650333,1,6,"Top",NA,NA,NA,NA,669004,NA,NA,3.88324407540916,-128.778785391413,-5.81612655512972,-9.85508925311566,29.0207256209424,-24.7602916462426,3.37,1.6,NA,NA,NA,87.8,1343,6.1,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.43,NA,NA,NA,NA,NA,NA,NA,41,3,"Changeup",1,2,2,1,2,1,2,1,"Infield shift","Standard",203,0,-0.058
"1332","SL",2022-05-21,86.4,-1.51,6.34,"Keller, Brad",593871,641745,"","ball",NA,NA,NA,NA,11,"Jorge Polanco grounds out softly, first baseman Hunter Dozier to pitcher Brad Keller.   Luis Arraez to 2nd.","R","L","R","KC","MIN","B",NA,"",0,1,2022,0.3,-0.47,-0.94,2.7,NA,NA,650333,1,6,"Top",NA,NA,NA,NA,669004,NA,NA,0.738653377647308,-125.788454890394,-1.46611078018487,2.98266790014877,27.3025116676884,-37.0012619128171,3.29,1.64,NA,NA,NA,85.7,2476,6,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.54,NA,NA,NA,NA,NA,NA,NA,41,2,"Slider",1,2,2,1,2,1,2,1,"Infield shift","Standard",74,0,0.023
"1333","SI",2022-05-21,93.1,-1.48,6.24,"Keller, Brad",593871,641745,"","called_strike",NA,NA,NA,NA,8,"Jorge Polanco grounds out softly, first baseman Hunter Dozier to pitcher Brad Keller.   Luis Arraez to 2nd.","R","L","R","KC","MIN","S",NA,"",0,0,2022,-0.7,0.3,0.05,1.56,NA,NA,650333,1,6,"Top",NA,NA,NA,NA,669004,NA,NA,5.48142726603409,-135.446997279372,-6.94940749642639,-9.78154282574342,28.5900400683123,-27.1971149782291,3.39,1.62,NA,NA,NA,93.6,2106,6.5,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,53.99,NA,NA,NA,NA,NA,NA,NA,41,1,"Sinker",1,2,2,1,2,1,2,1,"Infield shift","Standard",202,0,-0.051
"1334","FF",2022-05-21,95.2,-1.22,6.31,"Keller, Brad",621043,641745,"field_out","hit_into_play",NA,NA,NA,NA,12,"Carlos Correa grounds out softly, pitcher Brad Keller to first baseman Hunter Dozier.","R","R","R","KC","MIN","X",1,"ground_ball",0,2,2022,0.31,0.63,0.98,2.72,NA,NA,650333,2,3,"Top",117.71,186.23,NA,NA,669004,NA,NA,5.07545366903419,-138.505685791695,-5.19536801755325,2.81835948620964,31.0548841838005,-23.1153775844908,3.52,1.69,1,68.5,-74,95.2,2362,6.3,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.21,0.246,0.221,0,1,0,0,2,20,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",188,0.018,-0.137
"1335","SL",2022-05-21,85.4,-1.34,6.37,"Keller, Brad",621043,641745,"","foul",NA,NA,NA,NA,6,"Carlos Correa grounds out softly, pitcher Brad Keller to first baseman Hunter Dozier.","R","R","R","KC","MIN","S",NA,"",0,1,2022,0.53,-0.32,0.82,2.62,NA,NA,650333,2,3,"Top",NA,NA,NA,NA,669004,NA,NA,4.00037833691014,-124.381162594564,-1.9314936979366,4.78300893602657,23.5629400610051,-35.3843527480271,3.52,1.69,260,83.3,48,85.2,2397,6,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.53,NA,NA,NA,NA,NA,NA,NA,20,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",83,0,-0.047
"1336","SL",2022-05-21,85.4,-1.38,6.41,"Keller, Brad",621043,641745,"","called_strike",NA,NA,NA,NA,4,"Carlos Correa grounds out softly, pitcher Brad Keller to first baseman Hunter Dozier.","R","R","R","KC","MIN","S",NA,"",0,0,2022,0.47,-0.45,-0.64,2.47,NA,NA,650333,2,3,"Top",NA,NA,NA,NA,669004,NA,NA,0.792323420304774,-124.552189823389,-2.18747719884372,4.78806598160028,21.9462255718301,-36.6563597544196,3.5,1.67,NA,NA,NA,85.4,2406,5.9,662713,641745,669004,641531,670032,656896,677951,643217,664728,593160,54.59,NA,NA,NA,NA,NA,NA,NA,20,1,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",90,0,-0.039
